Total Time(s),Time_o1(s),Time_o2(s),var1,var2,o1,o2
0.5299999713897705,0.4419999122619629,0.01399993896484375,5.0,4.0,-0.017079811618641864,4036.063020980096
0.5570001602172852,0.5570001602172852,0.0,5.0,11.0,-0.019536128760590864,12755.952263838317
0.43199992179870605,0.43199992179870605,0.0,2.0,5.0,-0.017727475131598305,2676.4721267875016
0.41900014877319336,0.41900014877319336,0.0,3.0,15.0,-0.01974926796433815,7403.008010263303
0.43600010871887207,0.43600010871887207,0.0,4.0,14.0,-0.01971944992715457,7709.093918379931
0.38899993896484375,0.38899993896484375,0.0,2.0,5.0,-0.017727475131598305,2676.4721267875016
0.5179998874664307,0.5179998874664307,0.0,3.0,20.0,-0.01985712133702338,11567.200016036424
0.40599989891052246,0.40599989891052246,0.0,3.0,10.0,-0.019426261234578957,4164.192005773157
0.41700005531311035,0.41700005531311035,0.0,3.0,1.0,-0.0072747407298381864,666.2707209236978
0.4519999027252197,0.4519999027252197,0.0,2.0,15.0,-0.019724120370816542,10705.888507150006
0.4100000858306885,0.4100000858306885,0.0,6.0,14.0,-0.019701309078820187,12591.52006668722
0.40799999237060547,0.40799999237060547,0.0,4.0,17.0,-0.019810021051968683,10335.738106636796
0.3579998016357422,0.3579998016357422,0.0,4.0,18.0,-0.019829979056543975,11296.705492584466
0.3710000514984131,0.3710000514984131,0.0,2.0,12.0,-0.019563977271165676,7735.0044464158245
0.45799994468688965,0.45799994468688965,0.0,2.0,0.0,0.07351375110824032,669.1180316968754
0.5039999485015869,0.5039999485015869,0.0,3.0,17.0,-0.01980391016807992,8957.639692418557
0.4010000228881836,0.4010000228881836,0.0,3.0,6.0,-0.0184825834169445,2239.409923104639
0.3920001983642578,0.3920001983642578,0.0,2.0,6.0,-0.018341467523853138,3238.5312734128624
0.4069998264312744,0.4069998264312744,0.0,6.0,6.0,-0.018436108888154955,4220.426393543358
0.41700005531311035,0.41700005531311035,0.0,2.0,11.0,-0.019480015789411224,6851.768644576011
0.4270000457763672,0.4270000457763672,0.0,4.0,7.0,-0.01888753805153067,3075.095635032452
0.4200000762939453,0.4200000762939453,0.0,5.0,11.0,-0.019536128760590864,12755.952263838317
0.5490000247955322,0.5490000247955322,0.0,4.0,9.0,-0.019313476238828838,4185.54683657194
0.42299985885620117,0.42299985885620117,0.0,3.0,9.0,-0.01929297725214292,3627.473925029014
0.42299985885620117,0.42299985885620117,0.0,4.0,3.0,-0.015632162306212193,1366.709171125534
0.4100000858306885,0.4100000858306885,0.0,5.0,2.0,-0.01290014488608478,2441.568988000298
0.4049999713897705,0.4049999713897705,0.0,3.0,16.0,-0.01977954654640722,8161.816331315279
0.3920001983642578,0.3920001983642578,0.0,6.0,10.0,-0.019407985624975158,7847.900318572488
0.41100001335144043,0.41100001335144043,0.0,6.0,10.0,-0.019407985624975158,7847.900318572488
0.38899993896484375,0.38899993896484375,0.0,5.0,11.0,-0.019536128760590864,12755.952263838317
0.3789999485015869,0.3789999485015869,0.0,3.0,16.0,-0.01977954654640722,8161.816331315279
0.5360000133514404,0.5360000133514404,0.0,4.0,8.0,-0.01913647597515741,3608.9664050033475
0.4219999313354492,0.4219999313354492,0.0,4.0,1.0,-0.007612393587736802,768.773908758113
0.4440000057220459,0.4440000057220459,0.0,4.0,17.0,-0.019810021051968683,10335.738106636796
0.3939998149871826,0.3939998149871826,0.0,4.0,6.0,-0.018525319833663147,2583.934526659199
0.39299988746643066,0.39299988746643066,0.0,3.0,13.0,-0.019663069136617327,5996.436488313286
0.437000036239624,0.437000036239624,0.0,5.0,17.0,-0.019808212920340185,24116.72224881919
0.4510002136230469,0.4510002136230469,0.0,5.0,17.0,-0.019808212920340185,24116.72224881919
0.3940000534057617,0.3940000534057617,0.0,6.0,0.0,0.059043145973056876,871.9889242858217
0.48399996757507324,0.48399996757507324,0.0,4.0,9.0,-0.019313476238828838,4185.54683657194
0.45399999618530273,0.45399999618530273,0.0,4.0,14.0,-0.01971944992715457,7709.093918379931
0.3789999485015869,0.3789999485015869,0.0,5.0,9.0,-0.01930740288909767,9766.275952001191
0.38499999046325684,0.38499999046325684,0.0,1.0,6.0,-0.018208022106598994,1584.8131763509753
0.3860001564025879,0.3860001564025879,0.0,6.0,0.0,0.059043145973056876,871.9889242858217
0.3639998435974121,0.3639998435974121,0.0,3.0,12.0,-0.019603062470316547,5348.673287415198
0.4029998779296875,0.4029998779296875,0.0,4.0,17.0,-0.019810021051968683,10335.738106636796
0.3619999885559082,0.3619999885559082,0.0,2.0,20.0,-0.019842122482395544,16727.950792421903
0.45600008964538574,0.45600008964538574,0.0,6.0,6.0,-0.018436108888154955,4220.426393543358
0.5160000324249268,0.5160000324249268,0.0,2.0,2.0,-0.01212535660414987,1311.4713421258743
0.4160001277923584,0.4160001277923584,0.0,3.0,1.0,-0.0072747407298381864,666.2707209236978
0.4270000457763672,0.4270000457763672,0.0,3.0,5.0,-0.01791863517784875,1850.7520025658257
0.3940000534057617,0.3940000534057617,0.0,3.0,10.0,-0.019426261234578957,4164.192005773157
0.4289999008178711,0.4289999008178711,0.0,2.0,11.0,-0.019480015789411224,6851.768644576011
0.3900001049041748,0.3900001049041748,0.0,4.0,3.0,-0.015632162306212193,1366.709171125534
0.43599987030029297,0.43599987030029297,0.0,5.0,17.0,-0.019808212920340185,24116.72224881919
0.5109999179840088,0.5109999179840088,0.0,2.0,5.0,-0.017727475131598305,2676.4721267875016
0.5150001049041748,0.5150001049041748,0.0,6.0,3.0,-0.015377572085226283,2232.2916461717055
0.4219999313354492,0.4219999313354492,0.0,3.0,1.0,-0.0072747407298381864,666.2707209236978
0.3530001640319824,0.3530001640319824,0.0,4.0,18.0,-0.019829979056543975,11296.705492584466
0.4630000591278076,0.4630000591278076,0.0,2.0,19.0,-0.019825500935464653,15416.479450296025
0.3660001754760742,0.3660001754760742,0.0,1.0,15.0,-0.01969990016167318,5239.051822647875
0.43000006675720215,0.43000006675720215,0.0,1.0,16.0,-0.0197347282068196,5776.054634469275
0.44300007820129395,0.44300007820129395,0.0,4.0,20.0,-0.019861609224867557,13346.769249272797
0.5499999523162842,0.5499999523162842,0.0,1.0,15.0,-0.01969990016167318,5239.051822647875
0.45799994468688965,0.45799994468688965,0.0,6.0,14.0,-0.019701309078820187,12591.52006668722
0.40000009536743164,0.40000009536743164,0.0,6.0,15.0,-0.019741018317976214,13951.822788573147
0.4419999122619629,0.4419999122619629,0.0,1.0,11.0,-0.01943590992164526,3352.9931664946434
0.4029998779296875,0.4029998779296875,0.0,3.0,2.0,-0.012763452180569386,906.8684812572535
0.45200014114379883,0.45200014114379883,0.0,4.0,9.0,-0.019313476238828838,4185.54683657194
0.4330000877380371,0.4330000877380371,0.0,5.0,15.0,-0.019754588146819983,19931.175412247354
0.43000006675720215,0.43000006675720215,0.0,4.0,6.0,-0.018525319833663147,2583.934526659199
0.49900007247924805,0.49900007247924805,0.0,5.0,10.0,-0.019438063793713142,11211.286169389268
0.47499990463256836,0.47499990463256836,0.0,3.0,2.0,-0.012763452180569386,906.8684812572535
0.4289999008178711,0.4289999008178711,0.0,3.0,1.0,-0.0072747407298381864,666.2707209236978
0.4219999313354492,0.4219999313354492,0.0,4.0,7.0,-0.01888753805153067,3075.095635032452
0.36700010299682617,0.36700010299682617,0.0,2.0,6.0,-0.018341467523853138,3238.5312734128624
0.4219999313354492,0.4219999313354492,0.0,3.0,4.0,-0.017022153503597686,1499.1091220783214
0.45399999618530273,0.45399999618530273,0.0,1.0,11.0,-0.01943590992164526,3352.9931664946434
0.39299988746643066,0.39299988746643066,0.0,3.0,17.0,-0.01980391016807992,8957.639692418557
0.4500000476837158,0.4500000476837158,0.0,6.0,9.0,-0.01927064864040954,6836.393166400834
0.4049999713897705,0.4049999713897705,0.0,2.0,18.0,-0.019806169422004957,14158.537550705863
0.47499990463256836,0.47499990463256836,0.0,1.0,9.0,-0.01916052160693336,2567.135393097456
0.3920001983642578,0.3920001983642578,0.0,3.0,19.0,-0.019842040535674673,10660.331534779165
0.375,0.375,0.0,3.0,12.0,-0.019603062470316547,5348.673287415198
0.37800002098083496,0.37800002098083496,0.0,5.0,16.0,-0.01978436772739016,21974.120892002677
0.3969998359680176,0.3969998359680176,0.0,3.0,10.0,-0.019426261234578957,4164.192005773157
0.41100001335144043,0.41100001335144043,0.0,4.0,19.0,-0.019846990605860038,12300.382540129807
0.442000150680542,0.442000150680542,0.0,4.0,19.0,-0.019846990605860038,12300.382540129807
0.5249998569488525,0.5249998569488525,0.0,1.0,15.0,-0.01969990016167318,5239.051822647875
0.42800021171569824,0.42800021171569824,0.0,5.0,4.0,-0.017079811618641864,4036.063020980096
0.4179999828338623,0.4179999828338623,0.0,2.0,6.0,-0.018341467523853138,3238.5312734128624
0.41899991035461426,0.41899991035461426,0.0,2.0,3.0,-0.015108626432970408,1712.9421611440027
0.375,0.375,0.0,3.0,7.0,-0.018854950319184997,2665.0828836947912
0.46899986267089844,0.46899986267089844,0.0,2.0,19.0,-0.019825500935464653,15416.479450296025
0.4099998474121094,0.4099998474121094,0.0,3.0,10.0,-0.019426261234578957,4164.192005773157
0.4659998416900635,0.4659998416900635,0.0,4.0,16.0,-0.019786393881479958,9417.48038228686
0.4480001926422119,0.4480001926422119,0.0,5.0,15.0,-0.019754588146819983,19931.175412247354
0.47099995613098145,0.47099995613098145,0.0,3.0,16.0,-0.01977954654640722,8161.816331315279
0.4070000648498535,0.4070000648498535,0.0,4.0,17.0,-0.019810021051968683,10335.738106636796
0.3959999084472656,0.3959999084472656,0.0,3.0,16.0,-0.01977954654640722,8161.816331315279
0.3810000419616699,0.3810000419616699,0.0,3.0,7.0,-0.018854950319184997,2665.0828836947912
0.37000012397766113,0.37000012397766113,0.0,6.0,10.0,-0.019407985624975158,7847.900318572488
0.43600010871887207,0.43600010871887207,0.0,2.0,15.0,-0.019724120370816542,10705.888507150006
0.4649999141693115,0.4649999141693115,0.0,6.0,3.0,-0.015377572085226283,2232.2916461717055
0.40199995040893555,0.40199995040893555,0.0,3.0,14.0,-0.01971077532867156,6681.214729262607
0.46000003814697266,0.46000003814697266,0.0,1.0,6.0,-0.018208022106598994,1584.8131763509753
0.437999963760376,0.437999963760376,0.0,2.0,15.0,-0.019724120370816542,10705.888507150006
0.4249999523162842,0.4249999523162842,0.0,1.0,7.0,-0.018645149979576153,1886.058656153237
0.3659999370574951,0.3659999370574951,0.0,3.0,7.0,-0.018854950319184997,2665.0828836947912
0.38499999046325684,0.38499999046325684,0.0,6.0,16.0,-0.019772060378394747,15381.884624401873
0.40000009536743164,0.40000009536743164,0.0,3.0,8.0,-0.019110927165182198,3127.7708843362348
0.3600001335144043,0.3600001335144043,0.0,4.0,14.0,-0.01971944992715457,7709.093918379931
0.40799999237060547,0.40799999237060547,0.0,5.0,5.0,-0.017959416091138,4982.7938530618385
0.4089999198913574,0.4089999198913574,0.0,3.0,7.0,-0.018854950319184997,2665.0828836947912
0.4119999408721924,0.4119999408721924,0.0,5.0,14.0,-0.019716881460966697,17987.885809553172
0.38700008392333984,0.38700008392333984,0.0,4.0,17.0,-0.019810021051968683,10335.738106636796
0.46399998664855957,0.46399998664855957,0.0,5.0,17.0,-0.019808212920340185,24116.72224881919
0.42799997329711914,0.42799997329711914,0.0,5.0,18.0,-0.01982835602796554,26358.979482697086
0.4220001697540283,0.4220001697540283,0.0,5.0,18.0,-0.01982835602796554,26358.979482697086
0.4270000457763672,0.4270000457763672,0.0,2.0,4.0,-0.016752238346872516,2167.9424226978804
0.503000020980835,0.503000020980835,0.0,1.0,4.0,-0.01649802512968003,1060.9079940861968
0.46000003814697266,0.46000003814697266,0.0,2.0,15.0,-0.019724120370816542,10705.888507150006
0.4719998836517334,0.47099995613098145,0.0,5.0,17.0,-0.019808212920340185,24116.72224881919
0.40799999237060547,0.40799999237060547,0.0,3.0,0.0,0.05188910251201323,462.6880006414564
0.46199989318847656,0.46199989318847656,0.0,5.0,17.0,-0.019808212920340185,24116.72224881919
0.42799997329711914,0.42799997329711914,0.0,3.0,0.0,0.05188910251201323,462.6880006414564
0.37800002098083496,0.37800002098083496,0.0,2.0,8.0,-0.019026366740377932,4523.237894270862
0.3810000419616699,0.3810000419616699,0.0,3.0,10.0,-0.019426261234578957,4164.192005773157
0.4739999771118164,0.4739999771118164,0.0,1.0,16.0,-0.0197347282068196,5776.054634469275
0.41100001335144043,0.41100001335144043,0.0,2.0,12.0,-0.019563977271165676,7735.0044464158245
0.3859999179840088,0.3859999179840088,0.0,6.0,13.0,-0.019652105373345906,11300.97645874427
0.4100000858306885,0.4100000858306885,0.0,1.0,10.0,-0.019317727145368953,2946.966650239465
0.39999985694885254,0.39999985694885254,0.0,2.0,18.0,-0.019806169422004957,14158.537550705863
0.4330000877380371,0.4330000877380371,0.0,5.0,17.0,-0.019808212920340185,24116.72224881919
0.39800000190734863,0.39800000190734863,0.0,6.0,9.0,-0.01927064864040954,6836.393166400834
0.4089999198913574,0.4089999198913574,0.0,2.0,5.0,-0.017727475131598305,2676.4721267875016
0.5179998874664307,0.5179998874664307,0.0,4.0,9.0,-0.019313476238828838,4185.54683657194
0.41100001335144043,0.41100001335144043,0.0,4.0,18.0,-0.019829979056543975,11296.705492584466
0.43000006675720215,0.43000006675720215,0.0,1.0,6.0,-0.018208022106598994,1584.8131763509753
0.4099998474121094,0.4099998474121094,0.0,2.0,4.0,-0.016752238346872516,2167.9424226978804
0.4330000877380371,0.4330000877380371,0.0,5.0,5.0,-0.017959416091138,4982.7938530618385
0.4140000343322754,0.4140000343322754,0.0,1.0,19.0,-0.01980959090949377,7544.234624612948
0.4760000705718994,0.4760000705718994,0.0,5.0,17.0,-0.019808212920340185,24116.72224881919
0.41499996185302734,0.41499996185302734,0.0,3.0,1.0,-0.0072747407298381864,666.2707209236978
0.5380001068115234,0.5380001068115234,0.0,4.0,16.0,-0.019786393881479958,9417.48038228686
0.4200000762939453,0.41900014877319336,0.0009999275207519531,5.0,15.0,-0.019754588146819983,19931.175412247354
0.4570000171661377,0.4570000171661377,0.0,2.0,15.0,-0.019724120370816542,10705.888507150006
0.42299985885620117,0.42299985885620117,0.0,2.0,15.0,-0.019724120370816542,10705.888507150006
0.3899998664855957,0.3899998664855957,0.0,2.0,18.0,-0.019806169422004957,14158.537550705863
0.3959999084472656,0.3959999084472656,0.0,4.0,3.0,-0.015632162306212193,1366.709171125534
0.4790000915527344,0.4790000915527344,0.0,2.0,13.0,-0.019629667478191754,8671.769690791521
0.39300012588500977,0.39300012588500977,0.0,3.0,6.0,-0.0184825834169445,2239.409923104639
0.5399999618530273,0.5399999618530273,0.0,5.0,18.0,-0.01982835602796554,26358.979482697086
0.4030001163482666,0.4030001163482666,0.0,6.0,8.0,-0.019083111798404283,5894.645128172135
0.39999985694885254,0.39999985694885254,0.0,3.0,17.0,-0.01980391016807992,8957.639692418557
0.41299986839294434,0.41299986839294434,0.0,3.0,15.0,-0.01974926796433815,7403.008010263303
0.4179999828338623,0.4179999828338623,0.0,3.0,7.0,-0.018854950319184997,2665.0828836947912
0.37599992752075195,0.37599992752075195,0.0,4.0,10.0,-0.019443031758286954,4804.836929738258
0.3710000514984131,0.3710000514984131,0.0,3.0,13.0,-0.019663069136617327,5996.436488313286
0.41899991035461426,0.41899991035461426,0.0,3.0,1.0,-0.0072747407298381864,666.2707209236978
0.47299981117248535,0.47299981117248535,0.0,3.0,4.0,-0.017022153503597686,1499.1091220783214
0.4440000057220459,0.4440000057220459,0.0,6.0,8.0,-0.019083111798404283,5894.645128172135
